Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4302198247,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302202210,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302202434,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302202651,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302202870,00000024,false,Rx,0,8,02,01,01,F4,62,19,81,20,
4302203034,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302203357,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302206394,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302210550,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302210556,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302210561,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4302210566,00000260,false,Rx,0,8,00,FF,EA,00,00,00,00,53,
4302211549,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4302214261,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302214539,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302214759,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302214976,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302215247,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302215470,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302217586,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302220191,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302220353,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4302220630,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302226286,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302226510,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302226727,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302226945,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302227216,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302231700,00000260,false,Rx,0,8,00,FF,EA,00,00,00,00,53,
4302231705,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302231710,000006C0,false,Rx,0,8,E4,00,80,A0,00,00,00,00,
4302231716,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302232261,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302232484,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302234055,00000383,false,Rx,0,8,01,00,01,00,00,00,00,00,
4302234548,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302238325,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302238550,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302238822,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302238985,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302239532,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302239695,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4302239967,00000423,false,Rx,0,1,20,00,00,00,00,00,00,00,
4302241161,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302244364,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302244532,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4302244805,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302245022,00000399,false,Rx,0,7,00,00,00,00,00,00,00,00,
4302245292,000003B3,false,Rx,0,3,00,00,28,00,00,00,00,00,
4302247409,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302251726,00000260,false,Rx,0,8,00,FF,EA,00,00,00,00,53,
4302251731,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302251737,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302251742,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302251748,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302251753,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302251759,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302253499,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302256372,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302256542,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302256818,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4302257035,000004A6,false,Rx,0,8,4C,80,0F,0F,0F,0F,08,00,
4302262349,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302262626,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302262848,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302263064,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4302263281,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302263827,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302264697,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302266924,00000442,false,Rx,0,8,43,02,00,00,04,00,00,00,
4302271778,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302271784,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4302271789,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302271794,00000260,false,Rx,0,8,00,FF,EA,00,00,00,00,53,
4302271799,000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
4302272889,000003FA,false,Rx,0,1,00,00,00,00,00,00,00,00,
4302273975,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302274407,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302274630,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302274848,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302275065,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302275335,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4302276097,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4302277075,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302280170,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302280496,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302280659,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302280879,000004A0,false,Rx,0,8,06,BA,00,00,00,00,00,00,
4302281150,000004A1,false,Rx,0,8,FE,05,80,DE,80,20,C1,42,
4302281428,000004A2,false,Rx,0,8,19,00,00,C7,00,37,BB,01,
4302286412,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302286690,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302286910,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302287127,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302287620,00000024,false,Rx,0,8,02,01,01,F4,62,1A,80,20,
4302291869,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302291875,00000260,false,Rx,0,8,00,FF,EB,00,00,00,00,54,
4302292478,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302292695,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4302292967,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302296223,000003B1,false,Rx,0,8,00,00,01,01,00,08,00,00,
4302296607,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302297585,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302298506,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302298723,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302298943,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302299160,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302299322,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302300408,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4302300630,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302304486,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302304649,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302304921,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4302310710,00000260,false,Rx,0,8,00,FF,E8,00,00,00,00,51,
4302310716,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302310938,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302311155,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302311371,00000024,false,Rx,0,8,02,01,01,F4,62,19,7F,1E,
4302311595,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302311868,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302312955,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302315655,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302316525,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302316688,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4302316960,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302321100,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302322571,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302322789,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302323006,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302323509,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302324160,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302330805,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302330811,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302330816,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302330821,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4302334571,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302334843,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302335059,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302335276,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302335554,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302335772,00000024,false,Rx,0,8,02,01,01,F4,62,19,81,20,
4302340583,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4302340803,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302341019,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4302341290,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302344661,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302345748,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302346670,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302346891,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302347108,00000024,false,Rx,0,8,02,01,01,F4,62,19,81,20,
4302347379,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302347496,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302347768,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302351971,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4302352628,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302352847,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302353064,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4302355888,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302355997,00000394,false,Rx,0,1,00,00,00,00,00,00,00,00,
4302358773,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302359042,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302359259,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302359483,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302359755,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302359972,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302361057,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4302362143,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302364860,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302365023,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4302365293,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302366055,00000443,false,Rx,0,8,4D,02,00,2F,06,00,00,00,
4302367250,000003F9,false,Rx,0,8,58,5C,56,01,00,00,00,0F,
4302368228,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302372017,00000499,false,Rx,0,8,D2,00,37,80,00,00,00,00,
4302372022,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302372027,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302372032,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302372038,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302372043,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302372048,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4302372215,00000620,false,Rx,0,8,10,00,00,26,B0,00,00,50,
4302375424,0000049A,false,Rx,0,8,00,13,A1,00,51,40,32,A8,
4302376945,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302377108,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302378525,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302380586,0000049B,false,Rx,0,8,00,A0,23,20,08,00,40,00,
4302381565,0000063B,false,Rx,0,8,16,00,3A,F6,00,00,14,F4,
4302382487,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302382867,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302383137,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302383354,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302383577,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302383904,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302385698,0000049D,false,Rx,0,8,66,65,00,C2,81,0A,37,80,
4302387001,00000610,false,Rx,0,8,20,00,00,64,C0,FF,FD,74,
4302392029,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302392035,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4302392040,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302392045,000004A8,false,Rx,0,8,00,07,80,00,00,00,00,04,
4302392051,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4302392056,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302394885,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302395156,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302395373,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302395596,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302395760,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302395923,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302396193,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302396524,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302398964,0000049E,false,Rx,0,8,00,80,00,C0,01,B8,02,4B,
4302401083,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302401246,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302401469,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4302402063,0000049F,false,Rx,0,8,00,44,D0,00,00,00,00,00,
4302405156,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4302406029,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302407008,00000616,false,Rx,0,8,2B,00,00,00,00,00,00,00,
4302407225,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302407443,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302407714,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302407881,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302413262,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302413267,00000387,false,Rx,0,8,00,00,00,00,00,00,3F,3F,
4302413272,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302413278,00000626,false,Rx,0,8,1C,00,00,00,00,00,00,00,
4302413283,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4302413288,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302413401,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4302413624,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302415303,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302418125,00000389,false,Rx,0,8,00,20,00,00,00,00,00,00,
4302418396,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302419307,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302419531,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302419749,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302419966,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302421761,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4302425397,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302425568,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302427684,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302430929,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302431365,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302431588,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302431806,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302432077,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302432294,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302432518,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4302436964,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302437456,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302437620,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4302437894,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302438873,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302441993,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302443402,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302443626,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302443848,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302444118,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302444335,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302444450,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302450946,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302450951,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302450956,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4302452046,00000260,false,Rx,0,8,00,FF,EC,00,00,00,00,55,
4302453133,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302455471,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302455688,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302455960,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302456177,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302456394,000003B7,false,Rx,0,8,00,07,00,00,00,00,00,00,
4302456618,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302460473,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302461504,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302461667,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4302461939,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302462485,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302464323,0000044D,false,Rx,0,8,5C,02,00,00,00,00,00,00,
4302465525,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302467533,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302467751,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302467968,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302468185,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302472181,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4302472186,0000038E,false,Rx,0,8,00,00,00,00,00,00,00,00,
4302472407,00000260,false,Rx,0,8,00,FF,EB,00,00,00,00,54,
4302473503,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302473667,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302476705,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302476924,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302477248,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302478120,0000038F,false,Rx,0,8,09,00,00,00,00,00,00,00,
4302479591,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302479865,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302480082,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302480299,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302480523,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302482478,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4302485574,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302485793,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4302486009,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302486226,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302491049,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302491598,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302491816,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302492087,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302492196,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302492473,00000024,false,Rx,0,8,02,01,01,F5,62,1A,7F,20,
4302492690,00000260,false,Rx,0,8,00,FF,EB,00,00,00,00,54,
4302493233,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302497580,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302497743,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302498013,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
4302500237,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302503661,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302503933,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302504150,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302504367,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302504755,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302511083,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302511088,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302511094,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
4302511099,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302511104,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302512631,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302512851,00000260,false,Rx,0,8,00,FF,EB,00,00,00,00,54,
4302515673,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302515893,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302516164,00000024,false,Rx,0,8,02,01,01,F4,62,19,80,1F,
4302516381,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302517918,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
4302521718,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302521884,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302523794,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302526018,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302527759,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302527976,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302528193,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302528465,00000024,false,Rx,0,8,02,01,01,F4,62,1A,7F,1F,
4302532294,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302532299,000006C0,false,Rx,0,8,E4,00,80,A0,00,00,00,00,
4302532304,000003A5,false,Rx,0,8,00,00,00,00,00,00,20,00,
4302533125,00000260,false,Rx,0,8,00,FF,EE,00,00,00,00,57,
4302533288,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
4302533836,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302533999,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
4302534270,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
4302534493,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
4302536227,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
4302539760,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302539976,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
4302540246,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302540356,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
4302540579,00000024,false,Rx,0,8,02,01,01,F5,62,1A,80,21,
4302542383,00000127,false,Rx,0,8,00,10,00,08,00,0E,FE,54,
4302543148,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
4302545817,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
4302545980,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
4302546250,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
4302547335,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
4302552306,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
4302552312,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
4302552317,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
4302552490,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
4302552871,00000024,false,Rx,0,8,02,01,01,F5,62,19,80,20,
4302553302,00000260,false,Rx,0,8,00,FF,EB,00,00,00,00,54,
